USER_ID,ITEM_ID,TIMESTAMP
user_129,cake2,1612918593
user_129,pancake,1612918660
user_129,pancake,1612918756
user_129,bagel,1612918776
user_129,cake2,1612918794
user_129,cake,1612918833
user_129,bun,1612918839
user_129,pizza,1612918873
user_129,bun,1612918905
user_129,donuts,1612918961
user_129,cake,1612919045
user_129,pretzel,1612919117
user_129,bagel,1612919171
user_129,waffle,1612919247
user_129,croissant,1612919292
user_74,noodle,1612934461
user_74,meatball,1612934484
user_74,pizza,1612934537
user_74,dumpling,1612934625
user_74,noodle,1612934738
user_74,dumpling,1612934793
user_74,meatball,1612934830
user_74,noodle,1612934844
user_74,pizza,1612934902
user_74,noodle,1612934986
user_74,pizza,1612935023
user_74,hamburger,1612935105
user_74,hamburger,1612935221
user_74,meatball,1612935317
user_74,meatball,1612935374
user_74,meatball,1612935422
user_74,pizza,1612935482
user_74,pizza,1612935558
user_74,hamburger,1612935670
user_74,meatball,1612935761
user_74,hamburger,1612935798
user_74,meatball,1612935880
user_74,hamburger,1612935927
user_74,meatball,1612935989
user_74,pizza,1612936099
user_74,dumpling,1612936155
user_74,noodle,1612936208
user_74,noodle,1612936285
user_74,dumpling,1612936398
user_74,noodle,1612936461
user_74,pizza,1612936565
user_74,pizza,1612936596
user_74,hamburger,1612936621
user_74,dumpling,1612936721
user_74,meatball,1612936781
user_74,pizza,1612936811
user_74,dumpling,1612936872
user_74,noodle,1612936956
user_74,noodle,1612936999
user_74,dumpling,1612937116
user_74,dumpling,1612937180
user_74,pizza,1612937219
user_142,pineapple,1612978751
user_142,blueberries,1612978804
user_142,broccoli,1612978872
user_142,corn,1612978955
user_142,broccoli,1612978979
user_142,cherrytomato,1612979020
user_142,pineapple,1612979041
user_142,apple,1612979053
user_142,orange,1612979171
user_142,grape,1612979279
user_142,cherrytomato,1612979301
user_142,grape,1612979359
user_142,blueberries,1612979422
user_142,cherrytomato,1612979501
user_142,strawberry,1612979598
user_142,banana,1612979646
user_142,pineapple,1612979682
user_142,apple,1612979801
user_142,banana,1612979806
user_142,grape,1612979810
user_142,broccoli,1612979858
user_142,blueberries,1612979966
user_142,grape,1612980023
user_142,grape,1612980081
user_142,orange,1612980118
user_142,grape,1612980227
user_142,apple,1612980273
user_142,blueberries,1612980351
user_142,apple,1612980452
user_142,broccoli,1612980472
user_142,cherrytomato,1612980584
user_142,cherrytomato,1612980641
user_142,blueberries,1612980749
user_142,broccoli,1612980777
user_142,pomegranate,1612980809
user_142,pineapple,1612980882
user_142,corn,1612980935
user_142,banana,1612980970
user_142,pomegranate,1612981063
user_142,pomegranate,1612981070
user_142,pomegranate,1612981093
user_142,pomegranate,1612981128
user_142,pineapple,1612981145
user_142,strawberry,1612981192
user_142,banana,1612981226
user_142,apple,1612981250
user_142,broccoli,1612981284
user_142,cherrytomato,1612981390
user_142,pomegranate,1612981466
user_142,cherrytomato,1612981515
user_142,strawberry,1612981633
user_142,apple,1612981740
user_142,pomegranate,1612981790
user_142,grape,1612981903
user_142,broccoli,1612981940
user_142,blueberries,1612981974
user_142,broccoli,1612982009
user_142,strawberry,1612982022
user_142,strawberry,1612982119
user_142,cherrytomato,1612982183
user_142,strawberry,1612982240
user_142,strawberry,1612982323
user_142,broccoli,1612982365
user_142,apple,1612982424
user_142,cherrytomato,1612982458
user_142,grape,1612982555
user_142,pineapple,1612982641
user_142,strawberry,1612982649
user_58,noodle,1612991298
user_58,hamburger,1612991360
user_58,dumpling,1612991409
user_58,hamburger,1612991469
user_58,dumpling,1612991484
user_58,dumpling,1612991536
user_58,noodle,1612991585
user_58,pizza,1612991703
user_58,hamburger,1612991813
user_58,meatball,1612991896
user_58,noodle,1612991920
user_58,hamburger,1612991961
user_58,hamburger,1612992062
user_58,noodle,1612992151
user_58,noodle,1612992211
user_58,dumpling,1612992234
user_58,meatball,1612992341
user_58,dumpling,1612992444
user_58,hamburger,1612992554
user_58,hamburger,1612992594
user_26,cake2,1612999743
user_26,waffle,1612999857
user_26,pretzel,1612999867
user_26,pancake,1612999974
user_26,bun,1613000059
user_26,pancake,1613000155
user_26,waffle,1613000172
user_129,hamburger,1613006987
user_129,pretzel,1613007015
user_129,pancake,1613007056
user_129,cake,1613007101
user_129,cake2,1613007143
user_129,pizza,1613007162
user_129,donuts,1613007226
user_129,croissant,1613007283
user_129,waffle,1613007325
user_129,pancake,1613007354
user_129,waffle,1613007384
user_129,waffle,1613007480
user_129,hamburger,1613007594
user_129,croissant,1613007694
user_129,pizza,1613007729
user_129,pizza,1613007834
user_129,croissant,1613007931
user_129,bun,1613007965
user_129,bagel,1613008040
user_129,bun,1613008082
user_129,pretzel,1613008110
user_129,hamburger,1613008157
user_129,cake,1613008252
user_129,bun,1613008370
user_129,bun,1613008451
user_142,grape,1613008475
user_129,cake,1613008549
user_129,hamburger,1613008568
user_129,donuts,1613008584
user_142,cherrytomato,1613008591
user_129,bagel,1613008615
user_142,corn,1613008639
user_129,waffle,1613008641
user_142,broccoli,1613008652
user_142,orange,1613008660
user_129,waffle,1613008681
user_142,strawberry,1613008705
user_129,bun,1613008713
user_129,hamburger,1613008801
user_142,cherrytomato,1613008815
user_129,pancake,1613008826
user_142,pomegranate,1613008839
user_142,pomegranate,1613008900
user_129,pretzel,1613008931
user_142,pomegranate,1613008983
user_129,bun,1613009049
user_142,pomegranate,1613009049
user_129,croissant,1613009080
user_129,cake,1613009116
user_142,corn,1613009159
user_142,blueberries,1613009162
user_129,croissant,1613009219
user_142,blueberries,1613009230
user_129,pizza,1613009233
user_142,pineapple,1613009238
user_129,pizza,1613009296
user_142,grape,1613009329
user_142,orange,1613009353
user_129,bun,1613009400
user_142,broccoli,1613009456
user_142,corn,1613009469
user_129,pizza,1613009505
user_129,cake,1613009511
user_129,cake2,1613009514
user_142,corn,1613009529
user_129,hamburger,1613009568
user_142,blueberries,1613009636
user_142,corn,1613009688
user_142,orange,1613009757
user_142,broccoli,1613009808
user_142,apple,1613009920
user_142,apple,1613009996
user_142,cherrytomato,1613010035
user_142,blueberries,1613010100
user_125,pancake,1613027382
user_125,chocolate,1613027456
user_125,icecream3,1613027546
user_125,pancake,1613027645
user_125,icecream3,1613027662
user_125,pumpkinporridge,1613027723
user_125,macaroon,1613027789
user_125,icecream3,1613027887
user_125,icecream2,1613027935
user_125,icecream2,1613028027
user_125,chocolate,1613028064
user_125,icecream2,1613028165
user_125,cake,1613028168
user_125,donuts,1613028194
user_125,cake,1613028291
user_125,bagel,1613028385
user_125,pumpkinporridge,1613028448
user_125,donuts,1613028484
user_125,icecream2,1613028535
user_125,pumpkinporridge,1613028602
user_125,icecream2,1613028631
user_125,bagel,1613028719
user_125,donuts,1613028726
user_125,pancake,1613028757
user_125,cake,1613028875
user_125,cracker,1613028988
user_125,waffle,1613029038
user_125,cracker,1613029042
user_125,icecream3,1613029053
user_125,chocolate,1613029130
user_125,macaroon,1613029158
user_125,bagel,1613029260
user_125,bagel,1613029315
user_125,icecream3,1613029336
user_139,dumpling,1613034929
user_139,dumpling,1613034990
user_139,dumpling,1613034996
user_139,steak,1613035017
user_139,steak,1613035056
user_139,steak,1613035088
user_139,dumpling,1613035110
user_139,hamburger,1613035228
user_139,salmon,1613035306
user_139,meatball,1613035414
user_139,salmon,1613035529
user_139,hamburger,1613035532
user_139,dumpling,1613035535
user_139,hamburger,1613035617
user_139,hamburger,1613035693
user_139,salmon,1613035750
user_139,meatball,1613035836
user_139,hamburger,1613035945
user_139,meatball,1613035966
user_139,meatball,1613036011
user_139,steak,1613036070
user_139,dumpling,1613036074
user_139,salmon,1613036145
user_139,dumpling,1613036192
user_139,hamburger,1613036235
user_139,hamburger,1613036351
user_139,hamburger,1613036383
user_139,steak,1613036483
user_139,steak,1613036543
user_139,steak,1613036592
user_139,salmon,1613036697
user_139,meatball,1613036780
user_139,salmon,1613036875
user_139,steak,1613036904
user_139,dumpling,1613036934
user_139,meatball,1613037049
user_139,steak,1613037144
user_139,dumpling,1613037205
user_139,dumpling,1613037293
user_139,meatball,1613037388
user_139,meatball,1613037477
user_139,hamburger,1613037592
user_139,steak,1613037601
user_139,meatball,1613037706
user_139,steak,1613037719
user_139,steak,1613037811
user_74,meatball,1613040977
user_74,hamburger,1613040999
user_74,hamburger,1613041086
user_74,noodle,1613041130
user_74,pizza,1613041203
user_74,pizza,1613041242
user_74,meatball,1613041304
user_74,noodle,1613041358
user_74,dumpling,1613041468
user_74,noodle,1613041517
user_74,hamburger,1613041536
user_74,dumpling,1613041649
user_74,noodle,1613041703
user_74,noodle,1613041758
user_74,hamburger,1613041876
user_74,pizza,1613041977
user_74,hamburger,1613042005
user_74,noodle,1613042011
user_74,noodle,1613042037
user_74,dumpling,1613042067
user_74,dumpling,1613042097
user_74,meatball,1613042111
user_74,meatball,1613042218
user_74,meatball,1613042335
user_74,meatball,1613042353
user_74,meatball,1613042371
user_74,dumpling,1613042419
user_74,noodle,1613042525
user_74,noodle,1613042588
user_74,hamburger,1613042697
user_74,hamburger,1613042779
user_26,pretzel,1613073088
user_26,bagel,1613073150
user_26,cake2,1613073214
user_26,bun,1613073281
user_26,pizza,1613073378
user_26,donuts,1613073474
user_26,cake2,1613073583
user_26,pizza,1613073678
user_26,hamburger,1613073685
user_26,pancake,1613073797
user_26,bagel,1613073830
user_26,donuts,1613073938
user_26,donuts,1613073947
user_26,pizza,1613073967
user_26,pretzel,1613073982
user_26,cake2,1613074083
user_26,pancake,1613074146
user_26,pizza,1613074198
user_26,pancake,1613074313
user_26,waffle,1613074328
user_26,pancake,1613074352
user_26,pizza,1613074439
user_26,pretzel,1613074451
user_26,pancake,1613074503
user_58,noodle,1613074577
user_58,meatball,1613074582
user_26,hamburger,1613074588
user_26,bun,1613074672
user_26,pizza,1613074684
user_58,meatball,1613074692
user_58,meatball,1613074707
user_26,bagel,1613074778
user_58,dumpling,1613074800
user_26,pancake,1613074819
user_26,donuts,1613074823
user_26,pancake,1613074856
user_58,hamburger,1613074877
user_26,cake2,1613074972
user_58,hamburger,1613074973
user_26,croissant,1613075025
user_26,pizza,1613075045
user_58,dumpling,1613075049
user_26,donuts,1613075144
user_58,meatball,1613075155
user_58,hamburger,1613075187
user_26,pizza,1613075196
user_26,hamburger,1613075210
user_26,cake,1613075263
user_58,meatball,1613075287
user_26,waffle,1613075288
user_58,dumpling,1613075308
user_58,hamburger,1613075387
user_26,cake,1613075389
user_26,bagel,1613075393
user_26,bagel,1613075416
user_58,pizza,1613075440
user_58,pizza,1613075503
user_26,waffle,1613075515
user_58,noodle,1613075521
user_58,dumpling,1613075544
user_26,pancake,1613075549
user_26,cake2,1613075555
user_26,cake2,1613075618
user_58,noodle,1613075634
user_26,pancake,1613075737
user_58,meatball,1613075741
user_58,meatball,1613075850
user_58,hamburger,1613075922
user_58,noodle,1613075964
user_58,pizza,1613076047
user_58,meatball,1613076122
user_58,dumpling,1613076131
user_58,meatball,1613076180
user_58,noodle,1613076246
user_58,meatball,1613076269
user_58,dumpling,1613076324
user_26,bagel,1613092661
user_26,waffle,1613092744
user_26,cake2,1613092786
user_26,donuts,1613092852
user_26,croissant,1613092881
user_26,bun,1613092930
user_129,waffle,1613092960
user_129,bagel,1613092975
user_26,cake2,1613093029
user_26,bagel,1613093047
user_129,waffle,1613093073
user_26,bagel,1613093081
user_129,hamburger,1613093091
user_26,croissant,1613093131
user_129,donuts,1613093189
user_26,waffle,1613093202
user_26,donuts,1613093217
user_129,cake2,1613093221
user_129,cake2,1613093278
user_26,hamburger,1613093285
user_129,croissant,1613093293
user_26,bagel,1613093295
user_129,bagel,1613093323
user_26,bun,1613093394
user_26,pretzel,1613093426
user_26,cake2,1613093431
user_129,pizza,1613093434
user_129,cake,1613093489
user_26,donuts,1613093531
user_129,donuts,1613093584
user_26,hamburger,1613093593
user_26,croissant,1613093636
user_26,cake,1613093697
user_129,croissant,1613093700
user_26,pizza,1613093746
user_129,pretzel,1613093800
user_26,hamburger,1613093856
user_129,pretzel,1613093894
user_26,cake2,1613093943
user_26,waffle,1613093991
user_26,cake,1613094011
user_129,cake,1613094011
user_129,pizza,1613094038
user_129,donuts,1613094115
user_26,cake,1613094123
user_129,pretzel,1613094141
user_26,cake,1613094145
user_26,croissant,1613094171
user_129,pizza,1613094228
user_26,pretzel,1613094273
user_129,cake2,1613094287
user_26,pizza,1613094332
user_129,cake,1613094340
user_26,croissant,1613094347
user_129,bun,1613094397
user_26,bagel,1613094465
user_129,donuts,1613094489
user_26,donuts,1613094564
user_129,waffle,1613094576
user_129,cake2,1613094605
user_129,hamburger,1613094619
user_26,hamburger,1613094620
user_129,cake2,1613094668
user_26,pizza,1613094689
user_129,donuts,1613094695
user_129,pancake,1613094721
user_129,bun,1613094742
user_129,donuts,1613094773
user_26,pretzel,1613094800
user_26,donuts,1613094805
user_129,bun,1613094869
user_26,pancake,1613094903
user_129,pancake,1613094939
user_26,cake,1613094944
user_26,bagel,1613094955
user_129,donuts,1613094983
user_26,bagel,1613095026
user_26,bagel,1613095064
user_129,pancake,1613095083
user_26,cake2,1613095173
user_26,croissant,1613095188
user_129,waffle,1613095191
user_26,cake2,1613095249
user_26,hamburger,1613095258
user_129,pizza,1613095296
user_129,hamburger,1613095320
user_26,pizza,1613095321
user_26,cake2,1613095331
user_26,bagel,1613095411
user_129,waffle,1613095411
user_26,pancake,1613095436
user_129,cake,1613095469
user_26,donuts,1613095494
user_26,cake,1613095536
user_129,hamburger,1613095553
user_26,waffle,1613095609
user_129,pizza,1613095610
user_129,croissant,1613095640
user_26,waffle,1613095690
user_129,bagel,1613095742
user_26,hamburger,1613095791
user_129,donuts,1613095840
user_26,pretzel,1613095885
user_26,waffle,1613095895
user_129,pretzel,1613095907
user_129,croissant,1613095963
user_129,croissant,1613096014
user_129,donuts,1613096060
user_129,waffle,1613096113
user_129,donuts,1613096161
user_129,bun,1613096259
user_129,cake,1613096286
user_129,cake,1613096374
user_129,cake2,1613096451
user_129,waffle,1613096497
user_129,pizza,1613096575
user_58,meatball,1613101309
user_58,meatball,1613101351
user_58,meatball,1613101407
user_58,hamburger,1613101430
user_58,meatball,1613101439
user_58,pizza,1613101525
user_58,pizza,1613101589
user_58,noodle,1613101629
user_58,pizza,1613101715
user_58,dumpling,1613101732
user_58,dumpling,1613101749
user_58,dumpling,1613101793
user_58,meatball,1613101838
user_58,dumpling,1613101937
user_58,meatball,1613102044
user_58,noodle,1613102083
user_58,meatball,1613102133
user_58,hamburger,1613102235
user_58,pizza,1613102345
user_58,noodle,1613102390
user_58,pizza,1613102398
user_58,meatball,1613102431
user_58,dumpling,1613102514
user_58,meatball,1613102625
user_58,pizza,1613102735
user_58,pizza,1613102841
user_58,meatball,1613102846
user_58,noodle,1613102957
user_58,pizza,1613103008
user_58,meatball,1613103037
user_58,dumpling,1613103068
user_58,noodle,1613103171
user_58,hamburger,1613103272
user_125,icecream3,1613103500
user_125,donuts,1613103573
user_125,chocolate,1613103640
user_125,pumpkinporridge,1613103651
user_125,donuts,1613103668
user_125,cake,1613103683
user_125,chocolate,1613103753
user_139,dumpling,1613103764
user_125,icecream3,1613103812
user_139,salmon,1613103843
user_125,bagel,1613103857
user_139,steak,1613103939
user_125,macaroon,1613103968
user_125,icecream2,1613104031
user_125,waffle,1613104049
user_139,meatball,1613104053
user_125,icecream2,1613104125
user_139,meatball,1613104140
user_125,donuts,1613104202
user_125,cracker,1613104221
user_139,dumpling,1613104229
user_139,hamburger,1613104272
user_125,icecream2,1613104301
user_139,steak,1613104371
user_125,macaroon,1613104384
user_125,donuts,1613104392
user_139,steak,1613104419
user_125,donuts,1613104471
user_139,dumpling,1613104504
user_125,chocolate,1613104553
user_125,cake,1613104594
user_139,hamburger,1613104604
user_125,cake,1613104658
user_139,dumpling,1613104717
user_125,pumpkinporridge,1613104758
user_125,waffle,1613104768
user_125,pumpkinporridge,1613104771
user_139,steak,1613104799
user_125,icecream2,1613104838
user_139,steak,1613104843
user_125,cracker,1613104893
user_139,salmon,1613104933
user_125,icecream,1613104989
user_139,hamburger,1613105024
user_125,waffle,1613105080
user_125,macaroon,1613105089
user_125,waffle,1613105119
user_139,hamburger,1613105133
user_125,cracker,1613105173
user_139,salmon,1613105204
user_125,icecream,1613105268
user_139,meatball,1613105315
user_139,hamburger,1613105421
user_139,dumpling,1613105523
user_139,steak,1613105632
user_139,steak,1613105689
user_139,hamburger,1613105751
user_125,cake,1613106256
user_125,waffle,1613106284
user_125,pancake,1613106295
user_125,pancake,1613106381
user_125,macaroon,1613106478
user_125,pumpkinporridge,1613106579
user_125,cracker,1613106630
user_125,bagel,1613106634
user_125,cracker,1613106720
user_125,bagel,1613106763
user_125,pancake,1613106846
user_125,cracker,1613106927
user_125,pancake,1613107028
user_125,macaroon,1613107090
user_125,icecream3,1613107189
user_125,bagel,1613107264
user_125,cracker,1613107375
user_125,pumpkinporridge,1613107476
user_125,pancake,1613107480
user_125,donuts,1613107572
user_125,macaroon,1613107642
user_125,macaroon,1613107671
user_125,waffle,1613107726
user_125,icecream3,1613107739
user_125,pumpkinporridge,1613107785
user_125,donuts,1613107821
user_125,icecream3,1613107865
user_125,chocolate,1613107935
user_125,chocolate,1613108030
user_125,chocolate,1613108057
user_125,bagel,1613108062
user_125,icecream3,1613108065
user_125,icecream3,1613108158
user_125,pumpkinporridge,1613108187
user_125,cake,1613108198
user_125,donuts,1613108285
user_125,macaroon,1613108359
user_125,icecream,1613108389
user_125,bagel,1613108399
user_125,chocolate,1613108408
user_125,icecream2,1613108491
user_125,waffle,1613108497
user_125,cracker,1613108565
user_125,waffle,1613108608
user_125,icecream3,1613108663
user_125,icecream2,1613108737
user_125,bagel,1613108854
user_125,macaroon,1613108932
user_125,chocolate,1613108990
user_125,donuts,1613108999
user_125,cracker,1613109006
user_125,cracker,1613109112
user_125,macaroon,1613109181
user_125,icecream3,1613109251
user_125,icecream2,1613109344
user_125,icecream,1613109350
user_142,cherrytomato,1613113540
user_142,broccoli,1613113646
user_142,grape,1613113759
user_142,broccoli,1613113785
user_142,strawberry,1613113843
user_142,strawberry,1613113889
user_142,blueberries,1613113995
user_74,noodle,1613114034
user_74,meatball,1613114063
user_142,blueberries,1613114088
user_142,grape,1613114110
user_74,dumpling,1613114127
user_74,pizza,1613114175
user_142,blueberries,1613114217
user_74,hamburger,1613114220
user_74,meatball,1613114242
user_74,hamburger,1613114295
user_142,strawberry,1613114318
user_74,noodle,1613114322
user_142,pomegranate,1613114348
user_74,meatball,1613114424
user_142,pomegranate,1613114455
user_74,noodle,1613114481
user_74,pizza,1613114498
user_142,orange,1613114524
user_142,pomegranate,1613114557
user_74,noodle,1613114591
user_74,meatball,1613114615
user_74,meatball,1613114625
user_142,blueberries,1613114653
user_142,orange,1613114708
user_74,meatball,1613114720
user_142,pineapple,1613114777
user_74,noodle,1613114814
user_74,hamburger,1613114829
user_74,meatball,1613114846
user_142,corn,1613114887
user_74,pizza,1613114933
user_74,meatball,1613114989
user_142,pomegranate,1613115004
user_74,meatball,1613115052
user_142,pineapple,1613115087
user_142,banana,1613115102
user_142,broccoli,1613115105
user_74,pizza,1613115119
user_142,banana,1613115136
user_142,pomegranate,1613115212
user_74,meatball,1613115228
user_74,dumpling,1613115274
user_142,orange,1613115288
user_142,broccoli,1613115372
user_74,pizza,1613115389
user_142,orange,1613115426
user_142,broccoli,1613115443
user_74,meatball,1613115506
user_142,banana,1613115513
user_142,strawberry,1613115542
user_142,broccoli,1613115557
user_74,pizza,1613115618
user_142,corn,1613115644
user_74,pizza,1613115660
user_142,grape,1613115689
user_74,noodle,1613115706
user_142,strawberry,1613115724
user_142,cherrytomato,1613115769
user_74,dumpling,1613115810
user_74,hamburger,1613115839
user_142,pomegranate,1613115847
user_74,hamburger,1613115909
user_142,banana,1613115938
user_74,hamburger,1613115983
user_142,broccoli,1613116011
user_74,noodle,1613116065
user_142,pineapple,1613116108
user_74,noodle,1613116145
user_142,blueberries,1613116147
user_74,dumpling,1613116184
user_142,cherrytomato,1613116198
user_74,hamburger,1613116214
user_74,pizza,1613116250
user_142,corn,1613116262
user_142,pineapple,1613116349
user_142,cherrytomato,1613116425
user_142,banana,1613116463
user_142,pineapple,1613116516
user_142,orange,1613116530
user_142,cherrytomato,1613116637
user_142,pineapple,1613116709
user_142,orange,1613116803
user_142,orange,1613116816
user_142,apple,1613116858
user_142,broccoli,1613116929
user_142,broccoli,1613117018
user_142,pineapple,1613117047
user_26,croissant,1613118688
user_26,donuts,1613118698
user_26,pancake,1613118764
user_26,bagel,1613118837
user_26,cake2,1613118844
user_26,cake,1613118850
user_26,hamburger,1613118870
user_26,pretzel,1613118891
user_74,noodle,1613140072
user_74,pizza,1613140143
user_74,hamburger,1613140167
user_74,pizza,1613140242
user_74,dumpling,1613140267
user_74,hamburger,1613140288
user_74,hamburger,1613140334
user_74,hamburger,1613140426
user_74,noodle,1613140487
user_74,dumpling,1613140542
user_74,hamburger,1613140620
user_74,noodle,1613140626
user_74,meatball,1613140648
user_74,pizza,1613140736
user_74,dumpling,1613140815
user_74,meatball,1613140832
user_74,hamburger,1613140869
user_74,noodle,1613140975
user_74,pizza,1613140989
user_74,noodle,1613141013
user_74,pizza,1613141033
user_74,meatball,1613141146
user_74,dumpling,1613141172
user_74,dumpling,1613141191
user_74,hamburger,1613141204
user_74,pizza,1613141310
user_74,meatball,1613141368
user_74,hamburger,1613141473
user_74,hamburger,1613141481
user_74,pizza,1613141530
user_74,noodle,1613141546
user_74,meatball,1613141553
user_74,noodle,1613141576
user_74,dumpling,1613141606
user_74,pizza,1613141689
user_74,meatball,1613141757
user_74,noodle,1613141805
user_74,noodle,1613141820
user_74,hamburger,1613141833
user_74,noodle,1613141836
user_74,pizza,1613141857
user_74,noodle,1613141883
user_129,donuts,1613143395
user_129,hamburger,1613143428
user_129,hamburger,1613143467
user_129,bagel,1613143478
user_129,bagel,1613143518
user_129,waffle,1613143590
user_129,cake,1613143670
user_129,donuts,1613143770
user_129,bagel,1613143809
user_129,croissant,1613143846
user_129,cake,1613143951
user_129,pizza,1613144058
user_129,hamburger,1613144104
user_129,cake2,1613144108
user_129,cake2,1613144186
user_129,bun,1613144231
user_129,bagel,1613144279
user_129,hamburger,1613144341
user_129,donuts,1613144391
user_58,meatball,1613147317
user_58,noodle,1613147379
user_58,hamburger,1613147386
user_58,noodle,1613147490
user_58,dumpling,1613147544
user_58,dumpling,1613147607
user_58,meatball,1613147719
user_58,noodle,1613147772
user_58,pizza,1613147826
user_58,meatball,1613147929
user_58,noodle,1613147995
user_58,pizza,1613148057
user_58,meatball,1613148086
user_58,pizza,1613148165
user_58,dumpling,1613148266
user_58,noodle,1613148339
user_58,hamburger,1613148431
user_58,hamburger,1613148509
user_58,meatball,1613148515
user_58,pizza,1613148524
user_58,noodle,1613148622
user_58,hamburger,1613148724
user_58,meatball,1613148731
user_58,dumpling,1613148833
user_58,meatball,1613148874
user_58,pizza,1613148951
user_58,hamburger,1613148992
user_58,meatball,1613149030
user_58,meatball,1613149044
user_58,noodle,1613149125
user_58,dumpling,1613149208
user_58,hamburger,1613149230
user_58,meatball,1613149323
user_58,noodle,1613149331
user_58,dumpling,1613149379
user_58,noodle,1613149435
user_58,noodle,1613149554
user_58,pizza,1613149647
user_58,noodle,1613149669
user_58,noodle,1613149719
user_58,meatball,1613149739
user_58,hamburger,1613149829
user_58,dumpling,1613149871
user_58,pizza,1613149916
user_58,hamburger,1613149938
user_58,hamburger,1613149975
user_142,broccoli,1613176276
user_142,pomegranate,1613176345
user_142,corn,1613176439
user_142,grape,1613176448
user_142,banana,1613176484
user_142,pomegranate,1613176583
user_142,cherrytomato,1613176619
user_142,apple,1613176626
user_142,broccoli,1613176649
user_142,corn,1613176718
user_142,banana,1613176766
user_142,corn,1613176797
user_129,croissant,1613180601
user_129,pretzel,1613180665
user_129,hamburger,1613180749
user_129,bun,1613180753
user_129,croissant,1613180835
user_129,bun,1613180904
user_129,waffle,1613180949
user_129,hamburger,1613181037
user_129,bagel,1613181082
user_129,pizza,1613181109
user_129,bagel,1613181175
user_129,waffle,1613181211
user_129,cake2,1613181227
user_129,pancake,1613181265
user_129,pizza,1613181299
user_129,cake,1613181402
user_129,donuts,1613181428
user_129,pizza,1613181477
user_129,bagel,1613181572
user_129,cake2,1613181619
user_129,bagel,1613181731
user_129,hamburger,1613181742
user_129,bun,1613181816
user_129,hamburger,1613181839
user_129,hamburger,1613181948
user_129,pretzel,1613182038
user_129,pizza,1613182089
user_129,donuts,1613182128
user_129,cake,1613182222
user_129,pancake,1613182243
user_129,donuts,1613182325
user_129,cake2,1613182390
